HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Own,Mobile,New,2010,0.6703856081249233,Townhome,Frame,128062.55845546749,1147.455002908612,link click,78.48709998251984,91.88484941900273,50.21101979755471,0,3,No,No
Rent,Mobile,Returning,1997,0.5616191108467325,Townhome,Brick,397124.37081560626,2802.6752591434183,link click,132.6959435540881,133.15090151303218,218.63589434385906,2,5,Yes,No
Rent,Desktop,Returning,1948,0.5273545451538582,Townhome,Frame,464614.6236308819,2873.7268219113257,link click,240.77523517575605,73.9324377881334,648.6415264386136,1,3,Yes,No
Own,Desktop,New,1996,0.39657490192599615,Apartment,Frame,359069.01423502155,1991.85911880861,link click,373.5615298357498,235.7460949932939,51.743585720775414,1,6,No,Yes
Own,Desktop,New,1953,0.5143654396435121,Townhome,Brick,355229.2432358915,2167.2138934104387,link click,96.33782176779013,225.73749392102815,131.18470539853402,1,4,No,Yes
Own,Desktop,New,2001,0.5039275285560649,Single Family,Frame,312836.72689523554,2306.0950217599716,link click,63.18390364642934,367.5906635504989,1304.186805342506,1,6,No,Yes
Own,Desktop,Returning,1995,0.3713436605321436,Single Family,Mixed,292388.4256536033,2403.2852266731315,link click,110.78551200462763,158.99101385278897,384.6523618888071,0,5,Yes,Yes
Own,Desktop,Returning,1979,0.5629484265699579,Condo,Brick,281777.6610583256,2682.8998283294136,link click,81.52884943904986,80.74830876110939,393.4743561834181,1,0,Yes,No
Own,Desktop,Returning,1959,0.45260707332924155,Apartment,Frame,394799.71543056436,2369.159944128617,link click,217.02526873091523,157.50452375512612,249.1561606116507,0,4,No,Yes
Own,Mobile,New,1965,0.6495120756498584,Townhome,Frame,278261.13327041006,2103.5950655581014,link click,233.1847998664008,74.90048211591868,2776.82453585693,1,5,No,No
Rent,Desktop,New,2000,0.7489720142757286,Single Family,Mixed,429692.3719367569,2501.8936249238873,link click,122.85837429335413,80.19302598085625,406.96305633131345,1,5,Yes,Yes
Own,Mobile,New,1996,0.6819458060914759,Single Family,Mixed,307064.62322588597,2056.9370995258,link click,16.14525395907646,247.04510887729697,96.53297544284972,0,1,Yes,No
Own,Mobile,Returning,1979,0.5059750668441141,Townhome,Frame,358092.5464860629,2140.3398701244264,link click,312.7144061850466,156.76157521089854,393.42195180938535,1,0,Yes,No
Own,Mobile,New,2004,0.174097623759556,Single Family,Masonry,329765.02702030365,2879.043696334791,link click,257.56918270196155,103.80792288997851,33.092496799195125,0,4,No,Yes
Own,Desktop,New,2013,0.4202650203354135,Single Family,Mixed,210308.11179960973,1413.760214319224,link click,40.19443530933646,104.54105805130432,146.85529023677444,1,1,No,No
Own,Desktop,New,1974,0.4193100454646918,Apartment,Brick,295231.71950247517,1981.0583148752692,link click,90.6259427307485,237.9301663073768,138.0085592718117,1,6,Yes,No
Rent,Mobile,Returning,1954,0.35088642017475047,Apartment,Brick,457775.5492045289,2528.847892450891,link click,407.4372455517465,103.38301784566634,197.86469214058116,3,7,Yes,Yes
Own,Mobile,New,2008,0.21580429606550622,Single Family,Mixed,81608.94721402405,1586.6569253578105,link click,141.54863069410115,72.39057096856503,221.28152189862953,1,3,Yes,No
Own,Mobile,Returning,1982,0.8153233353166851,Single Family,Brick,380414.4352223447,2232.9348667197046,link click,269.3916069386949,225.1541256408854,817.6791891554442,2,5,Yes,No
Own,Mobile,Returning,1945,0.3554279989611534,Single Family,Brick,289935.81119241857,1417.7659864153998,link click,1306.5271533427356,139.23472783474816,241.86391993547116,1,6,No,No
Own,Mobile,New,1991,0.591633449306828,Apartment,Mixed,313948.05803815194,2957.642895103113,link click,120.46155029752602,44.32819511957251,36.07948286290752,1,1,Yes,No
Rent,Mobile,New,1974,0.01,Townhome,Mixed,411607.2856909902,2174.474614530279,link click,155.35895312806775,376.43620217271257,143.0713035977612,1,3,No,Yes
Rent,Desktop,New,2017,0.541789723893344,Single Family,Frame,360348.54394851084,2962.651947503164,link click,182.6484236855643,76.44862377040864,48.31060319663112,1,3,Yes,No
Own,Mobile,Returning,1958,0.3334152989555473,Townhome,Masonry,506315.595202832,2965.3941400787835,link click,1920.5161813813274,246.23103467301303,1114.2509413555938,1,7,Yes,Yes
Rent,Mobile,New,1950,0.7305266087144049,Apartment,Brick,358133.40564044827,1954.46237263064,link click,67.08978969768695,110.27859502846925,166.78158523167593,1,2,Yes,No
Rent,Mobile,Returning,1970,0.6689980826299902,Single Family,Mixed,417108.8241687778,3126.862537909492,link click,178.47672780223115,36.86833044592016,700.295184244228,4,7,Yes,No
Rent,Mobile,New,1981,0.8944687979251251,Townhome,Mixed,382092.1503963215,2740.778171300264,link click,584.3300311444102,127.48073549149409,156.66151208682163,1,2,Yes,Yes
Own,Desktop,New,1970,0.8052919259697661,Apartment,Frame,430468.3479213138,2352.508659521482,link click,111.95491141587839,576.3876010360727,457.01799547905756,0,5,Yes,Yes
Own,Desktop,Returning,2003,0.3654896790658415,Single Family,Masonry,310844.7435249004,2323.7669244438,link click,218.07021072638327,475.6653241796789,204.60893536471352,3,6,No,No
Own,Desktop,New,1958,0.6623898124752825,Single Family,Frame,313417.7769154609,2069.0543421865623,link click,30.349975071327933,198.752970722246,117.6989909025087,0,2,No,Yes
Rent,Mobile,New,1996,0.4741710209979718,Apartment,Masonry,402941.15383925074,2729.7290466445097,link click,65.01402900399471,117.00383469838741,289.2718018148518,2,2,No,Yes
Own,Mobile,Returning,2005,0.6578550868626666,Single Family,Frame,252215.30598228422,1999.1100460217945,link click,344.7793943457292,108.59184944454422,315.7245879314243,0,2,Yes,Yes
Other,Desktop,Returning,2020,0.35432832838229433,Apartment,Brick,148253.17591351038,1654.7681229016925,link click,99.17443718750674,81.74612408015926,619.5406227820015,0,3,No,No
Rent,Desktop,New,2011,0.30716281118253563,Single Family,Mixed,351543.8475563647,2145.480174355131,link click,428.8206174885312,26.773517665477918,293.50051492725436,1,2,Yes,No
Other,Desktop,Returning,1987,0.4084583451392736,Single Family,Brick,476023.14284187753,2989.148577508896,link click,226.25562051051816,46.482147420152536,167.1741085404067,3,3,Yes,Yes
Own,Mobile,Returning,1962,0.28666170279485953,Condo,Frame,442973.8684907363,2559.098251173315,link click,76.95511955531789,201.4258697205287,201.6721954693185,0,6,No,Yes
Own,Mobile,Returning,2016,0.34550236682979046,Apartment,Mixed,251514.9245695604,1721.6389686267323,link click,384.6391576513655,10.425157493757656,919.3417315484046,2,2,No,No
Rent,Desktop,Returning,1993,0.3949349560937855,Townhome,Frame,272933.19148915535,2023.1576492980498,link click,79.8667457116121,1001.7594177558072,379.2439517513015,0,0,Yes,No
Rent,Desktop,Returning,1953,0.5760513131175823,Single Family,Frame,163321.88577097602,1533.667628227395,link click,425.38279087154785,32.99870232243787,169.04423829470576,0,5,Yes,No
Own,Desktop,New,2008,0.07286821211281025,Single Family,Frame,492370.3494746642,2802.6514631157606,link click,635.2722002750647,527.8232028643404,86.33511005735316,4,11,Yes,No
Rent,Desktop,New,2008,0.6733509134421687,Townhome,Frame,291182.4252579083,2063.1062409705783,link click,47.07357601883653,131.4055623293978,260.92030135110105,0,4,Yes,No
Own,Mobile,Returning,1982,0.5025499336685818,Condo,Masonry,364372.0152077978,2852.400296566547,link click,305.3254672582972,501.0288585785731,208.51017610286385,3,4,Yes,Yes
Other,Mobile,New,1974,0.44213362956961033,Single Family,Frame,184605.73701085467,1256.656290797911,link click,85.8716690712066,68.8022556034656,476.31737481891287,0,3,No,No
Own,Desktop,Returning,1975,0.3925767986106164,Condo,Masonry,284438.67547616916,2182.519907139492,link click,185.57566426916108,182.94249624462893,433.67121046565575,0,0,No,No
Own,Desktop,New,1962,0.3123730793637417,Single Family,Frame,222743.26931616713,983.1337030900431,link click,153.65299734469525,44.23038554006918,15.202616803509878,1,1,No,No
Own,Mobile,New,2022,0.6244628457055013,Apartment,Brick,244778.4017338734,2469.437368199627,link click,443.62585692217624,104.81945230457161,98.14298152413129,3,4,Yes,Yes
Own,Mobile,New,1962,0.37698812348546673,Single Family,Frame,390275.19436994893,2194.4161528739533,link click,119.62588132889591,121.12881439126645,214.31711804289793,2,3,No,No
Own,Mobile,New,1971,0.4711271556541253,Apartment,Frame,427680.66811052646,2912.8105346517364,link click,2742.8260295545165,147.7346436235998,245.73526475465982,2,6,No,Yes
Own,Mobile,Returning,2016,0.43467628939333536,Townhome,Masonry,373485.86032394203,2291.997635352341,link click,121.89054443162841,183.529107385935,132.6660995693539,0,4,No,Yes
Rent,Mobile,New,2005,0.7181426815451246,Townhome,Brick,265041.0068194466,1732.5157099807143,link click,18.258203177484347,58.316227424558505,432.6336224187887,0,0,No,No
Rent,Mobile,New,1996,0.42482128234548,Single Family,Masonry,309625.47080658894,2266.3758412466746,link click,19.47852745219211,340.6318755531811,190.9457091516103,0,2,No,Yes
Own,Desktop,Returning,1993,0.4242459927981621,Townhome,Mixed,370574.15463627456,2250.66639559965,link click,192.61504564610425,98.09951304568477,43.03952615303835,2,4,Yes,Yes
Own,Mobile,Returning,2017,0.5910075938937526,Single Family,Frame,238820.5274896684,1105.451593114881,link click,52.621983926303315,51.04881706977536,113.09249735202108,1,3,Yes,No
Own,Mobile,Returning,1951,0.3224347495820036,Apartment,Masonry,462564.7252120137,2553.612878553344,link click,179.49678747675418,364.06391348808245,1097.6268451411272,2,8,Yes,Yes
Rent,Desktop,Returning,1990,0.7222971968063827,Single Family,Frame,337848.80929317424,2409.823570714737,link click,105.24469319019265,616.016635769882,358.84045725323017,0,2,No,Yes
Own,Desktop,Returning,1962,0.3892501179873803,Apartment,Brick,156056.51290160924,500.0,link click,11.238756275366393,49.77441653269382,46.6678338730111,0,3,No,No
Other,Desktop,New,1950,0.660010623186335,Single Family,Frame,316556.2176557799,2409.565770986359,link click,115.57578693118835,94.43196133745504,234.33681680255327,0,1,No,No
Rent,Desktop,New,1950,0.32000946252239015,Condo,Frame,257540.3673766922,1893.8953672650828,link click,123.64896390250846,82.72056421888176,144.94902108158578,0,3,No,No
Own,Mobile,Returning,2009,0.5355836967712274,Single Family,Frame,442514.3992494176,3050.8480935716802,link click,137.28381191299258,899.8919319784565,1220.685458241048,0,4,Yes,Yes
Rent,Mobile,New,1946,0.5225913758823144,Apartment,Brick,308811.65061452263,2566.014367031621,link click,15.662469286171877,77.10166289489734,57.70864234451665,3,2,No,No
Rent,Desktop,Returning,1945,0.36128031728591226,Single Family,Brick,293914.8390758137,1533.7226200660766,link click,452.12028466962,309.7974632170416,1084.6424595482472,1,5,Yes,No
Rent,Desktop,New,2017,0.6620097366207337,Single Family,Masonry,343351.70675543585,2860.2552722078544,link click,290.2100558755529,112.99986533568122,197.33760478871397,3,5,Yes,No
Own,Desktop,New,1947,0.6648333905832009,Apartment,Frame,313873.03069958795,1824.9600953758372,link click,113.54399486010408,107.80036595234526,564.7228594920928,2,4,No,No
Own,Desktop,New,1957,0.4353933584758113,Single Family,Frame,419526.91276796325,2322.5821132504143,link click,212.45681080972082,93.09406844564435,62.131057221097784,1,2,No,No
Own,Mobile,Returning,1975,0.371707691970911,Single Family,Frame,339244.40968602215,2109.9650756856777,link click,136.69073928911152,52.94447689826078,388.4879688065996,1,1,No,Yes
Own,Desktop,Returning,2010,0.422122004734729,Condo,Mixed,275806.79977236764,1452.2642461461119,link click,232.55104194534331,167.3208554949064,218.5920294083664,1,4,Yes,No
Rent,Mobile,New,1998,0.6933863285861247,Apartment,Mixed,389190.98843832256,2546.427855657116,link click,60.03433947808323,9.392257283758584,72.66862055865849,1,2,No,Yes
Rent,Mobile,Returning,2019,0.7924591800836134,Single Family,Brick,429095.58634234645,3005.436691495556,link click,404.5046040755956,65.67165004168336,72.8789724545736,0,2,Yes,Yes
Rent,Desktop,New,1955,0.23172671462757372,Apartment,Frame,284956.72943491617,2014.643054122901,link click,174.19829663150892,92.59051729932104,120.41524808773994,0,1,No,Yes
Own,Mobile,Returning,2010,0.455148468561558,Condo,Frame,344222.064708276,3029.423888466777,link click,80.4243863585912,299.04127541210903,53.5996185551717,2,1,Yes,No
Rent,Mobile,Returning,1988,0.25280736876883303,Townhome,Frame,248301.96970375642,1585.354370571596,link click,46.017107815391455,128.77508738018324,308.0666887434282,0,2,No,No
Own,Mobile,New,2003,0.43048042021535354,Apartment,Frame,401135.73310689523,2512.935415151184,link click,346.6597688508913,270.6973334834244,412.65571658323495,3,6,Yes,Yes
Rent,Desktop,Returning,1983,0.48833924583708477,Apartment,Frame,299753.12386813015,2109.961449930319,link click,397.5018406620456,49.55329095933009,198.72274926021743,0,0,No,No
Own,Desktop,Returning,1967,0.48635996117917624,Apartment,Frame,244648.26473460637,2319.9994424783913,link click,30.63848356211767,65.30154857219168,732.7116525373041,1,3,No,No
Own,Mobile,Returning,1947,0.6387629421707341,Single Family,Frame,240969.0339918725,1832.2826100181446,link click,17.380245004604063,48.64377883624676,122.9645869153094,0,2,Yes,No
Rent,Mobile,New,2020,0.6497724728675027,Single Family,Mixed,358195.5892777173,2090.4302659142418,link click,188.00205105983184,111.65552343250141,139.64493200522452,0,2,No,No
Own,Mobile,New,2015,0.6095191382600783,Single Family,Mixed,476115.1312981321,3472.208832241371,link click,317.4514212045919,120.62667629414679,369.17312172716777,2,2,Yes,Yes
Own,Desktop,Returning,2015,0.7485937160565017,Single Family,Frame,287717.4598686727,2500.3924497368807,link click,171.03882342946997,174.81231505815506,612.6899366374856,2,4,Yes,Yes
Own,Mobile,New,2017,0.2759496444474029,Townhome,Brick,278095.8904455317,2448.1618994389205,link click,196.97360715480883,391.1917520492569,107.85516039285152,3,3,Yes,No
Own,Desktop,Returning,2001,0.7643045048047263,Single Family,Frame,402555.3591339826,2628.292020156075,link click,149.32031455418772,736.5147974293014,1076.2155416341623,3,7,Yes,Yes
Own,Desktop,New,2004,0.7706958154775561,Single Family,Frame,403850.37928518537,2986.510915137418,link click,429.91680359128065,143.1341038324938,145.76902235175174,2,2,Yes,Yes
Own,Mobile,Returning,1979,0.6267934945692784,Townhome,Masonry,306823.7830738094,1878.7640786488514,link click,577.4952152950358,98.29613173651937,153.18287657493403,0,4,Yes,Yes
Own,Desktop,New,2001,0.5752772161526138,Condo,Frame,277876.7412028905,2025.8875837269404,link click,25.22860539700182,76.23278214385827,435.93738497411715,1,7,Yes,No
Own,Mobile,New,2000,0.46075525782961624,Apartment,Frame,343639.9062119047,1896.5590196393102,link click,88.78159384751963,165.74314884593312,96.84796513741382,2,1,No,Yes
Own,Mobile,Returning,1958,0.5847718794629302,Single Family,Brick,440310.2490116945,3455.101794862233,link click,363.428337180044,201.31830822321,1427.4884198082493,2,9,Yes,Yes
Own,Mobile,New,1961,0.42571304407493615,Apartment,Frame,350299.68493770366,2239.0706541780814,link click,171.5091068689635,483.56775809313154,198.31015884186075,2,3,Yes,Yes
Rent,Mobile,Returning,1969,0.5198742644871095,Apartment,Frame,430036.5827108096,3433.6355280136418,link click,756.9734658012574,341.7060539527152,722.0773509510384,1,14,Yes,Yes
Own,Mobile,New,1951,0.0400867243181382,Apartment,Brick,323575.2251234558,1874.0378793229902,link click,58.24592768534232,70.81580314131179,49.59308063760207,0,2,No,No
Own,Mobile,New,1989,0.4747815055517799,Townhome,Brick,331659.1268266618,2578.5005160149863,link click,62.70145206650692,374.5226405832142,65.03957279211706,2,1,Yes,Yes
Own,Mobile,New,2017,0.46097923058913415,Single Family,Frame,307392.82427020336,1900.210675571465,link click,92.81544922097996,306.5823080236217,82.54683687288731,1,2,Yes,No
Own,Desktop,New,2017,0.4277495609418547,Apartment,Frame,316712.4597178829,1757.6453859423582,link click,93.93239546745771,61.50902057916719,370.4476121397004,1,0,Yes,Yes
Rent,Mobile,Returning,1995,0.46810446586415455,Single Family,Frame,288961.63302761945,2017.7289093527531,link click,94.9580756369437,145.49400889801933,380.23006922726387,3,2,No,Yes
Own,Mobile,Returning,1995,0.8272865418551891,Apartment,Frame,147465.12722979617,835.6043879286806,link click,31.158383945969028,97.880555552482,128.58355739422933,1,2,No,No
Rent,Mobile,New,2022,0.43416632836950436,Apartment,Frame,349415.04198913375,2386.246548377831,link click,20.700664322273592,56.020659459759145,211.9444413810097,2,2,Yes,Yes
Own,Mobile,Returning,2000,0.4539298228014049,Apartment,Brick,221370.6340919835,1388.470146695699,link click,107.06667787016579,16.02089498122453,178.703050015781,0,3,No,Yes
Own,Mobile,New,1967,0.6529765616051981,Single Family,Frame,314962.94148297975,2268.2854984118103,link click,147.36336354732398,50.431745481778364,15.908447889537577,0,0,Yes,No
Own,Desktop,New,2011,0.5953360260251509,Single Family,Brick,316734.6421253478,1957.7815651513204,link click,124.11780481026095,95.79239274412538,448.4228759559794,1,2,Yes,No
Own,Mobile,Returning,1979,0.49777065090989064,Townhome,Frame,384070.54578766716,3049.3625776574336,link click,140.8923401563062,447.234798094229,100.59463327517118,3,7,Yes,No
